TIME:	72000
   2.0   2.0     0.6753     0.1173     1.1202     0.0895     0.0477     0.0118
   2.0   8.0     0.8043     0.0969     1.3014     0.2243     0.1144     0.0405
   2.0  48.0     0.3429     0.0675     0.1584     0.0135     0.0373     0.0069
   2.0  50.0     0.4282     0.1488     0.2656     0.0921     0.0296     0.0090
   2.0  62.0     1.1116     0.2168     1.4071     0.3312     0.1418     0.0423
   2.0  72.0     3.0213     5.1329     3.2433     5.6694     0.1380     0.0782
   2.0  76.0     0.5823     0.1149     0.1837     0.0111     0.0362     0.0073
   4.0  50.0     0.3099     0.0450     0.1267     0.0147     0.0315     0.0080
   4.0  56.0     0.8236     0.0866     1.2697     0.1053     0.1204     0.0214
   4.0  62.0     1.6198     0.3657     1.6597     0.5552     0.1262     0.0590
   4.0  72.0     7.3139     2.3528     7.6459     2.6774     0.1625     0.0171
   6.0  -2.0     0.2976     0.0493     0.2983     0.1202     0.0368     0.0098
   6.0   4.0     0.8718     0.0734     0.2509     0.0047     0.0567     0.0167
   6.0   6.0     0.7112     0.1379     0.7024     0.3964     0.0457     0.0122
   6.0  56.0     0.7476     0.2127     1.0620     0.4901     0.1052     0.0321
   6.0  58.0     0.9245     0.1718     1.4803     0.0504     0.1328     0.0496
   6.0  66.0     1.5498     0.4054     1.6894     0.4591     0.1887     0.0585
   6.0  76.0     0.3570     0.0339     0.3510     0.0350     0.0359     0.0090
   6.0  82.0     0.5969     0.0543     0.7593     0.0789     0.0469     0.0096
   8.0  -4.0     0.3875     0.0500     0.2478     0.0708     0.0501     0.0217
   8.0  -2.0     0.3675     0.0354     0.3761     0.0172     0.0355     0.0089
   8.0   2.0     0.2948     0.0717     0.1573     0.0160     0.0385     0.0111
   8.0  42.0     0.8764     0.1886     0.7522     0.1111     0.1020     0.0258
   8.0  46.0     0.4161     0.0520     0.4734     0.2017     0.0464     0.0185
   8.0  50.0     0.3873     0.0487     0.4430     0.0869     0.0386     0.0089
   8.0  52.0     0.3609     0.0615     0.1745     0.0189     0.0395     0.0110
   8.0  54.0     0.6381     0.0623     0.7033     0.0681     0.1324     0.0155
   8.0  56.0     0.8793     0.1198     0.6465     0.0989     0.1910     0.0339
   8.0  66.0     1.2111     0.2090     1.3560     0.3079     0.1677     0.0202
  10.0  -6.0     0.5395     0.0827     0.6621     0.2888     0.0626     0.0191
  10.0  -2.0     0.3472     0.0586     0.1579     0.0130     0.0370     0.0113
  10.0   0.0     0.2567     0.0347     0.2538     0.0991     0.0365     0.0116
  10.0   4.0     0.4546     0.0361     0.2413     0.0174     0.0527     0.0180
  10.0  60.0     0.7039     0.0566     0.7634     0.0722     0.1266     0.0200
  10.0  72.0     1.3773     0.6784     1.2334     0.7063     0.0811     0.0144
  12.0  -6.0     0.4484     0.0685     0.2621     0.0259     0.0820     0.0287
  12.0   4.0     0.5428     0.0645     0.8275     0.0977     0.0519     0.0132
  12.0  56.0     0.6032     0.0696     0.6675     0.0562     0.1340     0.0219
  12.0  58.0     0.8991     0.1913     0.9610     0.4077     0.1065     0.0269
  12.0  60.0     0.9106     0.1865     0.6238     0.0671     0.1241     0.0269
  12.0  64.0     0.9142     0.0444     1.2185     0.0756     0.0589     0.0136
  12.0  66.0     1.4770     0.9269     1.1634     0.8950     0.0682     0.0226
  14.0   6.0     0.7028     0.0775     1.2117     0.1575     0.0738     0.0217
  14.0  46.0     1.1966     0.2745     1.6193     0.2013     0.1835     0.0252
  14.0  52.0     0.6216     0.0875     0.7694     0.1122     0.1248     0.0220
  14.0  58.0     1.0914     0.1058     1.4654     0.1264     0.0805     0.0197
  14.0  64.0     0.7684     0.2148     0.7557     0.4130     0.0764     0.0331
  14.0  66.0     1.1252     0.2682     0.8488     0.4825     0.0906     0.0542
  14.0  76.0     0.4459     0.0767     0.2659     0.0809     0.0311     0.0088
  16.0  56.0     0.5243     0.0719     0.5576     0.0399     0.1236     0.0093
  16.0  58.0     0.6480     0.0760     0.7135     0.0354     0.1204     0.0167
  16.0  60.0     0.4811     0.1315     0.2748     0.0918     0.0427     0.0138
  18.0   2.0     0.8735     0.1158     0.4038     0.0323     0.1225     0.0395
  18.0  56.0     0.3774     0.0518     0.2232     0.0281     0.0449     0.0085
  18.0  58.0     0.6991     0.1529     0.2102     0.0270     0.0349     0.0075
  18.0  60.0     0.5416     0.0192     0.1983     0.0258     0.0336     0.0008
  18.0  70.0     8.2429     3.1238     9.1259     3.6974     0.0960     0.0162
  20.0  46.0     0.9246     0.1096     0.6591     0.1570     0.0756     0.0021
